Domain,Url From,Url To
www.discussupplyco.com,/category/944000/tea--coffee,/
www.discussupplyco.com,/category/948000/candy,/
www.discussupplyco.com,/lid---paper-bowl?sortBy=category_seq_num&limit=18,/
www.discussupplyco.com,/my_account/open_orders,/
www.discussupplyco.com,/page/privacy-policy,/
www.discussupplyco.com,/page/terms-and-conditions,/
www.discussupplyco.com,/product/00/BGH-8410-KR/Bag-Paper-Kraft-wHandle-8x4.75x10.25,/
www.discussupplyco.com,/product/00/BLA6/Doilies-Round-Lace-6-White-21-002,/
www.discussupplyco.com,/product/00/BO-SC-UBBS/Bowl-Oval-8-x-5.35-24-oz,/
www.discussupplyco.com,/product/00/BUNN20138.1000/Filter-Coffee-Gourmet-13.75x5.25-500cs,/
www.discussupplyco.com,/product/00/C-BX17179/Box-Corr.-17x17x9,/
www.discussupplyco.com,/product/00/C3007-CLR/Spoon-Taster-3-Clear-92-961,/
www.discussupplyco.com,/product/00/CB-1LB/Cake-Box-1-lb-6.25x3.75x1.75,/
