Domain,Url From,Url To
caltechstore.caltech.edu,/catalogs/125/products/104909,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/105272,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/9048031,/school-supplies/pens-pencils
caltechstore.caltech.edu,/catalogs/126,/gifts
caltechstore.caltech.edu,/catalogs/126/products/104875,/
caltechstore.caltech.edu,/catalogs/126/products/105008,/
caltechstore.caltech.edu,/catalogs/126/products/105012,/
caltechstore.caltech.edu,/catalogs/126/products/105014,/
caltechstore.caltech.edu,/catalogs/126/products/105015,/gifts
caltechstore.caltech.edu,/catalogs/126/products/105019,/gifts
caltechstore.caltech.edu,/catalogs/127,/gifts
caltechstore.caltech.edu,/catalogs/127/products/105094,/gifts
caltechstore.caltech.edu,/catalogs/128,/technology/usb-storage
caltechstore.caltech.edu,/catalogs/128/products/100139,/gifts
caltechstore.caltech.edu,/catalogs/128/products/100260,/technology/adapters
caltechstore.caltech.edu,/catalogs/128/products/100849,/
caltechstore.caltech.edu,/catalogs/128/products/101527,/technology
caltechstore.caltech.edu,/catalogs/128/products/102431,/technology/adapters
caltechstore.caltech.edu,/catalogs/128/products/102962,/technology
caltechstore.caltech.edu,/catalogs/128/products/103660,/technology
caltechstore.caltech.edu,/catalogs/128/products/103661,/
caltechstore.caltech.edu,/catalogs/128/products/103683,/
caltechstore.caltech.edu,/catalogs/128/products/103789,/
caltechstore.caltech.edu,/catalogs/128/products/104730,/technology
caltechstore.caltech.edu,/catalogs/128/products/104791,/
caltechstore.caltech.edu,/catalogs/128/products/9048857,/
caltechstore.caltech.edu,/catalogs/128/products/9066255,/
caltechstore.caltech.edu,/catalogs/128/products/9067011,/technology
caltechstore.caltech.edu,/catalogs/129,/gift-cards
caltechstore.caltech.edu,/catalogs/129/products/104871,/gift-cards
caltechstore.caltech.edu,/catalogs/130,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/130/products/102578,/
caltechstore.caltech.edu,/catalogs/130/products/104865,/
caltechstore.caltech.edu,/catalogs/130/products/104867,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/130/products/104868,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/130/products/104907,/
caltechstore.caltech.edu,/catalogs/131,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/072512007983,/
caltechstore.caltech.edu,/catalogs/131/products/100163,/
caltechstore.caltech.edu,/catalogs/131/products/103462,/school-supplies
caltechstore.caltech.edu,/catalogs/131/products/104336,/school-supplies
caltechstore.caltech.edu,/catalogs/131/products/104511,/school-supplies
caltechstore.caltech.edu,/catalogs/131/products/9005137,/school-supplies
caltechstore.caltech.edu,/catalogs/131/products/9005372,/school-supplies
caltechstore.caltech.edu,/catalogs/131/products/9009953,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9046335,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9049540,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9057325,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9057411,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9057413,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9057414,/school-supplies/notebooks
caltechstore.caltech.edu,/catalogs/131/products/9057857,/school-supplies/pens-pencils
caltechstore.caltech.edu,/catalogs/132,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104014,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104015,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104458,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104462,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104464,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104466,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104770,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104771,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/104865,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/105072,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/132/products/105297,/gifts/stickers-magnets
caltechstore.caltech.edu,/catalogs/133,/gifts
caltechstore.caltech.edu,/catalogs/133/products/105062,/gifts
caltechstore.caltech.edu,/catalogs/134,/gifts
caltechstore.caltech.edu,/catalogs/134/products/105072,/gifts
